Date,Open,High,Low,Close,Volume
2021-05-13,1093.3096935725105,1089.3688704385988,1097.2776554090124,1092.2839594883349,29275
2021-05-14,1097.8988948428553,1101.0424632350073,1101.5357750297087,1095.879560977325,44234
2021-05-15,1080.433364684416,1082.1568010759297,1081.7680673982843,1081.9310907038598,36919
2021-05-16,1074.615081394055,1083.7053317094224,1070.858201861444,1076.0851764646995,14325
2021-05-17,1074.1230149314315,1066.5431036066886,1074.1413258289606,1071.0152357137474,8480
2021-05-18,1057.02677477497,1069.4582813416846,1052.191334376238,1055.399387780521,36176
2021-05-19,1064.8556944684294,1057.4934698495329,1077.4631664382143,1065.6885747251615,20825
2021-05-20,1070.5520622456545,1059.9177052588743,1072.6159110616989,1070.781661752953,48411
2021-05-21,1068.6660397359033,1068.570763542977,1062.4296393935372,1068.8856186567757,32608
2021-05-22,1059.7898221250148,1053.7783819961448,1060.628813437277,1059.722902484,1540
2021-05-23,1077.7583275599982,1077.5494813616758,1081.204275892165,1076.7404135835363,13297
2021-05-24,1077.1070969818977,1076.7100382590957,1075.193334853724,1071.67372673498,37478
2021-05-25,1065.5244851999078,1064.481474117052,1081.2462989544238,1065.12025808511,35373
2021-05-26,1068.7671958005442,1064.2654894175823,1072.7524919396108,1067.352743892635,37351
2021-05-27,1100.466951167055,1106.580012983585,1094.649655217772,1104.1913371054657,12447
2021-05-28,1073.9418494583344,1073.2787070932986,1077.0702569232346,1074.984369284141,13215
2021-05-29,1094.347039128413,1100.3860010459157,1094.1997646902712,1091.6641326002791,11247
2021-05-30,1051.948483595684,1050.9997720080344,1063.3576048047405,1051.1027339801294,35093
2021-05-31,1046.413197865284,1050.588404671681,1054.9458488167363,1055.6802005960624,1569
2021-06-01,1090.9338736368445,1081.7279705873432,1082.9826379842896,1089.465223958715,40898
2021-06-02,1104.385768669558,1103.4353926358312,1096.7695460958569,1100.1651733421272,14813
2021-06-03,1099.5192336567711,1096.920362815505,1106.6520295045946,1103.9259018206872,24913
2021-06-04,1094.938290437968,1087.5476658150656,1095.0628297848357,1091.621099148925,13090
2021-06-05,1086.2435356920564,1095.179851063536,1086.4019770370735,1092.2991452239191,21838
2021-06-06,1088.8452885550676,1079.1672502015515,1093.306238586583,1086.8064419629904,38453
2021-06-07,1069.8374236885954,1077.410146551563,1080.5579643337928,1069.8559292562336,10723
2021-06-08,1058.6721769757232,1064.5207999132074,1059.5149350130616,1063.6713711852535,28915
2021-06-09,1068.8528628399365,1068.6185562315088,1064.8425582445332,1067.90000166703,3806
2021-06-10,1054.059392421265,1048.6058686282904,1048.5267560492705,1051.6388568248915,9713
2021-06-11,1035.5696235898383,1039.52742724587,1030.2879605422795,1034.8165110304303,34537
2021-06-12,1008.2218452228146,1008.2072011352556,1014.8664531689938,1007.0439509543112,28838
2021-06-13,1014.1086683011182,1011.4625754993556,1013.8150741577848,1014.9443249690058,30961
2021-06-14,1022.2545157159316,1027.099539328647,1023.626643812598,1026.0743643356702,12046
2021-06-15,1032.265812805099,1023.58040332542,1031.2889640024864,1030.8394114019864,11103
2021-06-16,1054.609168116389,1045.9860131873827,1052.0442652257154,1050.9314253552195,21849
2021-06-17,1055.1583063694234,1049.248438106499,1056.256439186178,1052.77990631764,7321
2021-06-18,1056.8478360920044,1062.9207306325602,1072.794562648589,1061.0663724829276,44522
2021-06-19,1064.2994345812506,1067.5164448146818,1058.1167647328832,1067.5338366585756,14128
2021-06-20,1063.778288685829,1071.1700461357489,1062.023106818268,1065.581183300506,36243
2021-06-21,1050.969308123722,1049.4784895727216,1058.7690231790336,1054.3283464707554,8683
2021-06-22,1102.1638170808244,1105.330707583917,1099.4593041011965,1102.066416628232,32903
2021-06-23,1093.009040804829,1092.3867330885817,1094.5923219556962,1092.1497028953447,10989
2021-06-24,1074.6185900111122,1072.6197563801325,1076.8697672107248,1077.701361833346,14792
2021-06-25,1088.7863668862842,1090.8839555809288,1091.2734442965432,1087.096739258158,21189
2021-06-26,1093.899871700687,1093.5388198843611,1089.6531412233485,1092.5863557654209,7104
2021-06-27,1061.1518174807106,1058.974836038022,1065.3954886636022,1062.3164543966088,7107
2021-06-28,1086.0641824946315,1086.667198982399,1092.0203468280351,1086.4390517403451,37894
2021-06-29,1080.1655387914454,1083.6919351141285,1074.0531800758322,1084.3942451395344,17935
2021-06-30,1059.8614208854408,1059.7512110571076,1060.8093684110677,1060.5661929057208,28826
2021-07-01,1086.100069068147,1083.859481825071,1086.884940725593,1086.0840276632516,32678
2021-07-02,1100.13130596683,1092.9532322652672,1095.9524200112314,1099.760142208179,31515
2021-07-03,1073.1075917511969,1073.508748428183,1075.8743056660426,1072.2950560719587,31745
2021-07-04,1111.6365342087674,1107.1749010869512,1113.6945936424122,1111.0937832437432,48780
2021-07-05,1125.2351551619267,1120.0867813655177,1123.515147317117,1125.830367485597,31907
2021-07-06,1126.245091478143,1124.8896563884423,1134.275688341657,1125.6008089604238,18067
2021-07-07,1164.3038795604043,1168.5770293258045,1160.6906488418565,1161.9752068949203,14947
2021-07-08,1165.4604708929342,1166.7649445317384,1169.8642300583176,1165.6831118754817,40236
2021-07-09,1165.7685906258794,1162.6726461075846,1160.045326296222,1165.0285763788177,21663
2021-07-10,1149.316251932318,1146.4598406770742,1146.174806702898,1149.7443501872508,28388
2021-07-11,1161.6974646813703,1166.8999838932937,1159.2895658049415,1163.2020873246602,40932
2021-07-12,1175.5708912763273,1161.4832272531123,1183.7784130053617,1174.342811320267,12527
2021-07-13,1173.3832181542182,1179.3709263117466,1173.989830261875,1174.687652275898,11897
2021-07-14,1157.1667413310922,1146.323997693696,1163.0799704256835,1156.27375827418,3591
2021-07-15,1159.3478671698836,1151.1431164714354,1159.4960336239544,1159.2823552626176,4546
2021-07-16,1156.9614451284456,1154.6884161323303,1170.3548917327,1157.6651542968252,31184
2021-07-17,1126.4591204163569,1139.429692455186,1135.1375432250722,1127.1988848853143,25674
2021-07-18,1093.3896992466396,1103.6816721475475,1086.88931374682,1094.5019781092751,15583
2021-07-19,1103.2997710703344,1110.853598274629,1101.2638896473304,1106.9433885228686,11364
2021-07-20,1051.6183293595998,1053.4930618606445,1052.6725991616772,1050.8136265924973,35078
2021-07-21,1055.6280982503465,1045.7987387795545,1059.933724600098,1055.139469861402,5181
2021-07-22,1046.874642161868,1047.6951728902263,1050.7644252728298,1045.098663671078,35335
2021-07-23,1071.6641803752696,1069.8584425401675,1070.5916816091478,1072.8044790657198,45338
2021-07-24,1066.295470652679,1061.9414165953644,1064.0938065752125,1062.2686574144377,23317
2021-07-25,1075.5549788459568,1077.2055823824817,1067.237458453282,1076.372453473675,25243
2021-07-26,1065.9927436771145,1065.3463341179215,1066.9775276012433,1067.8617358803135,27283
2021-07-27,1068.1667776141549,1074.9458771035995,1067.853161219251,1070.2938473259312,5666
2021-07-28,1082.4165559398812,1075.6692625453938,1089.9312516488965,1086.183270954925,31700
2021-07-29,1079.479972466621,1079.8848391072645,1078.1220904405068,1076.181201812287,18896
2021-07-30,1100.856298789333,1096.0175002105648,1096.8743110744576,1097.845857478774,23961
2021-07-31,1077.5357919104492,1075.3288055739215,1078.2487362178354,1076.2426967221577,2125
2021-08-01,1080.6622657676896,1084.2514282905374,1083.2862679247585,1082.6024817019363,43991
2021-08-02,1106.7597829851552,1100.5768259474055,1100.9624554254024,1102.7649778556647,17335
2021-08-03,1116.6327752337552,1118.336390856653,1108.1752686093644,1117.4188104479138,4720
2021-08-04,1160.45491122831,1159.8469242287003,1159.613759139553,1161.0796320545778,39320
2021-08-05,1146.7729849423235,1142.9852690863606,1136.9442085687515,1143.4860136294424,49011
2021-08-06,1113.842191115455,1111.2214736709698,1108.918999412475,1112.376278108313,26478
2021-08-07,1095.273781656101,1094.427398484489,1084.5610013012113,1090.4732932789725,2639
2021-08-08,1105.5224052480291,1101.2781029069986,1108.341362091389,1104.9727426117624,49595
2021-08-09,1115.1453431280415,1116.0711292092813,1116.2991142900264,1116.031540918133,11196
2021-08-10,1116.947926839695,1116.760862333834,1118.0803644371122,1118.3163095986251,12779
2021-08-11,1089.4405267404738,1090.1377072504322,1086.4648439387308,1093.479832882813,35707
2021-08-12,1109.7614887930204,1119.2068297985868,1105.3645426264377,1110.3801832435392,17262
2021-08-13,1085.993177254161,1088.2479158682884,1082.835314227134,1083.5128141549296,5163
2021-08-14,1110.2489971402092,1108.1244677778946,1104.0598865711452,1108.9208777075232,34452
2021-08-15,1174.187881386533,1175.044219137774,1177.4473431371707,1174.1401924930692,13846
2021-08-16,1180.4235329294056,1176.7046075502376,1175.1979304345575,1182.777104290237,43219
2021-08-17,1197.1945652493096,1194.580062279857,1190.573739416884,1196.6515893341457,8544
2021-08-18,1187.3141002643388,1185.4139379139287,1180.900031968682,1184.9139061770334,45404
2021-08-19,1143.766678960039,1136.6364723116128,1142.0156080945023,1142.7822423245966,36455
2021-08-20,1129.4659156771609,1131.6534316497073,1125.0623687932998,1129.0893978525964,12732
2021-08-21,1102.91687356966,1101.8849409370762,1107.8469366184509,1104.6776361627572,29367
2021-08-22,1075.0275941816026,1073.116911800014,1072.1019550059343,1073.166333525701,46981
2021-08-23,1103.820294781302,1107.619389173146,1102.161746965732,1110.777996702155,4159
2021-08-24,1117.7115281475374,1134.2485764775108,1124.2807509432064,1116.856360817222,41173
2021-08-25,1131.1548994041332,1127.4072975364395,1122.6993602026275,1125.3697740701666,23546
2021-08-26,1115.061896671536,1106.867521457871,1122.0244475558245,1118.43593467012,47508
2021-08-27,1114.0376580579227,1105.6594805798536,1116.4212435501386,1114.5757071192245,11216
2021-08-28,1136.2677549422517,1140.5996569195554,1136.0418594625955,1136.2857332326805,36253
2021-08-29,1134.5005138548963,1143.1391382210156,1138.6456178741882,1135.5510866892678,48417
2021-08-30,1150.0467044284765,1146.1262113633418,1147.1941544823742,1147.667877573817,17847
2021-08-31,1144.2579184348272,1151.575159868627,1142.7972951355791,1143.1777274809535,6287
2021-09-01,1135.7274393749242,1139.9386599328604,1140.0376970084362,1135.3816012932036,20211
2021-09-02,1105.639387548425,1104.5919040685446,1100.744326387853,1103.879202350666,30304
2021-09-03,1061.1031169008386,1059.721315083368,1065.1216780514198,1061.06756963251,31874
2021-09-04,1062.2442592583386,1063.2049010567423,1043.4562222602633,1055.5313658441642,24610
2021-09-05,1057.0445846247685,1061.6821342500432,1057.303165427366,1056.7247205324247,46700
2021-09-06,1030.2918642912928,1032.3385110845911,1035.9211447226464,1029.8896262764283,29326
2021-09-07,1025.659006700675,1025.6969778662951,1030.707001691619,1029.17976491097,32394
2021-09-08,1029.166961480088,1029.3893647682175,1023.2617019805508,1030.286780856634,47868
2021-09-09,989.0693364490824,998.8673711015456,988.8236248856924,986.80486070216,47024
2021-09-10,966.3202782262176,970.1251637499778,972.909441337303,968.908148274182,17722
2021-09-11,972.6172596753372,981.0783294240424,968.4655809120306,976.8324031945432,15019
2021-09-12,984.4872019892872,987.1447512917524,986.4690814329226,984.42357776576,37689
2021-09-13,964.6067538276774,965.9251674580336,958.8266766588335,961.9695249423312,26732
2021-09-14,965.1046018702384,965.629130913352,960.5085914181124,965.0228041659176,22925
2021-09-15,984.2967251662792,989.3783272289644,982.9459573541452,984.9588629791234,35218
2021-09-16,996.6677204371304,1003.980730183054,984.7281026249497,1000.3861315542844,33377
2021-09-17,999.3846301264784,1000.7032855560552,1007.0921126984784,998.4814953810226,45774
2021-09-18,990.488019261816,987.052201912976,993.2252777040528,989.1797793292542,18917
2021-09-19,973.3262946557852,978.6901955295206,974.5719090037768,976.8071126115716,37950
2021-09-20,988.2266699184224,987.8955747688528,974.8419303822634,985.9893959907768,12128
2021-09-21,991.360159920475,989.8321967726376,980.9456085118233,989.8443211843538,46914
2021-09-22,1004.6533453866622,1018.1095516106176,995.9245050419144,1002.3833161677816,5097
2021-09-23,1006.2034889760164,998.460494998373,1009.0211620428204,1005.0305678671964,37762
2021-09-24,1022.9593472315236,1027.8619456745962,1025.0845373369464,1021.6237117209964,5985
2021-09-25,1024.6242770093888,1020.2047090466234,1027.7986981206725,1023.5583006130512,44127
2021-09-26,1041.5544895868395,1042.2377258415356,1043.8213386669,1039.7485039927597,48012
2021-09-27,1054.1673028166033,1071.6038834788428,1046.299500867833,1058.0158519176664,41079
2021-09-28,1038.002454477518,1036.1182978745603,1039.2676088395467,1041.1280446234978,39634
2021-09-29,1002.672366834248,1000.5161068114976,1003.231347477454,1004.1504922247616,24430
2021-09-30,1035.3629957446094,1035.5411986401527,1031.354138626739,1035.6318875634756,13003
2021-10-01,1041.769705728236,1037.356680925038,1049.6199784299952,1040.9616344360925,49297
2021-10-02,1006.5255684232604,1010.9746950290024,1005.6076169102544,1005.872391801046,26928
2021-10-03,993.829661266716,991.1735052248166,997.0525531565994,991.6141853284106,41009
2021-10-04,1009.3541480790248,1012.6547847948668,1008.5234238640024,1007.0409844068868,35997
2021-10-05,999.6765340213312,994.7683803420714,1002.6076890554089,1001.4237884215512,35356
2021-10-06,991.693278893774,982.7341656098746,994.3822133025818,991.2203159194236,18274
2021-10-07,1017.6561411695802,1018.217555250816,1016.508317614926,1019.384674141583,21914
2021-10-08,997.8791289517116,990.4261123405496,996.7754077652522,998.2549660334668,22559
2021-10-09,983.0785537794104,990.5414418144588,983.526077907976,982.4462683200117,30521
2021-10-10,979.8824486037732,979.0619915212548,978.066313195427,986.6085777512355,36200
2021-10-11,999.1384711378088,993.9545076846118,998.6617676896756,994.343262607174,10741
2021-10-12,1005.400771430524,1007.4800401901998,1000.8406669609642,1004.2631247340448,12145
2021-10-13,1021.5148855472712,1019.7349068787502,1022.5680623998676,1022.7333767921306,3371
2021-10-14,1030.7613724322205,1022.935894093694,1029.2864498718416,1026.8033131316204,26790
2021-10-15,1036.1821735523283,1047.4788996794396,1040.2997481171296,1036.9026781746452,33771
2021-10-16,1031.8144907896783,1026.6469894268544,1032.7861494060037,1031.5410924056346,11294
2021-10-17,1031.8292003560396,1031.821911206102,1022.1782993133098,1032.8354212825304,35879
2021-10-18,1038.478932272868,1037.392722148272,1035.386781332025,1035.059113858138,1150
2021-10-19,1039.3032234666891,1043.2133993278587,1045.250134886992,1039.5214911835903,43457
2021-10-20,1056.0232713584908,1058.4645461486832,1050.8576267603432,1055.7076483415783,34822
2021-10-21,1070.0644530965371,1065.6408010952407,1070.013296494628,1067.4943917021656,34480
2021-10-22,1069.6892087416022,1067.9465394495353,1066.9229415950113,1068.438837298428,35655
2021-10-23,1051.1736803890565,1050.0951472198276,1054.3569525383484,1051.2879513211626,18573
2021-10-24,1055.0495974308274,1059.0005445161592,1045.9703285524854,1052.7117541741682,49790
2021-10-25,1057.4636146271466,1051.2863250514745,1055.229783149904,1052.1220263885484,37581
2021-10-26,1056.8653958655968,1067.529751927928,1048.8128489219648,1056.194901270333,9869
2021-10-27,1104.1068558693426,1099.9157579545622,1109.640211516994,1103.8490848370554,46197
2021-10-28,1092.718885058582,1092.6710819032382,1093.945893159936,1092.3461173939552,37239
2021-10-29,1104.4980687470386,1098.092038267498,1093.899648796634,1101.610901898468,16233
2021-10-30,1124.056134589543,1118.1000426121534,1123.1109482443164,1125.4048146213756,47450
2021-10-31,1126.985145422289,1122.68273091946,1114.185603548551,1127.612814315849,13169
2021-11-01,1177.9552822171156,1175.8547366113062,1179.5404592863065,1181.5885321321064,32584
2021-11-02,1169.9118659646283,1170.2595101741265,1168.408278545928,1172.6884823789812,33836
2021-11-03,1179.0919505680474,1174.536852011814,1167.8602197115308,1180.3142840469754,48193
2021-11-04,1161.4773243204434,1165.6470717331465,1170.269261755485,1161.607277959259,28934
2021-11-05,1157.5504112802282,1153.0186946299705,1162.9147163347247,1153.4692448644714,49727
2021-11-06,1160.4689903988642,1155.2827645824193,1163.8371865389863,1159.2263164690494,14931
2021-11-07,1176.8637632871687,1176.6978909243658,1172.0776190657257,1179.0144708112282,40279
2021-11-08,1184.835291070783,1192.453209111802,1194.3723335477016,1186.5628803138347,13023
2021-11-09,1220.168316240762,1221.4792417355343,1213.1901514041676,1216.8226655264468,49965
2021-11-10,1217.25030754762,1216.643571993046,1211.3152774642624,1214.5137400514316,38422
2021-11-11,1206.5399409894508,1197.8948122284844,1194.320489594843,1206.4720168315273,31665
2021-11-12,1272.387007043293,1266.2378575847442,1265.7356998668847,1273.514134460766,4252
2021-11-13,1286.4830865568188,1278.2598227290832,1281.2587042160192,1283.5951698481904,25355
2021-11-14,1262.7433373944996,1273.5244785950629,1254.1621571020105,1265.2569655267698,8057
2021-11-15,1248.788291894456,1252.1010969758447,1244.4476845915517,1247.8099330449525,45964
2021-11-16,1230.070373577418,1224.771104270946,1227.3214002671873,1224.504610751389,19577
2021-11-17,1248.169873138837,1244.6477147234518,1254.7978256493543,1247.6574460467389,41716
2021-11-18,1236.6767984489463,1233.4871209914195,1240.197404608557,1238.598135358506,45398
2021-11-19,1242.7763321418308,1237.271695375429,1242.0059856858402,1241.7571755794795,6395
2021-11-20,1239.0151380999675,1243.0352126047014,1237.930885831596,1240.180929800293,38203
2021-11-21,1254.949085219995,1256.648696349015,1268.3468940329185,1258.4579575746998,15833
2021-11-22,1239.06038268031,1251.9538451886658,1238.6839011621294,1237.3255630869226,6329
2021-11-23,1213.700520631868,1221.2883324818351,1210.8200794136642,1210.9931410480813,13771
2021-11-24,1215.6813968861304,1224.4023010229762,1212.3532414569356,1216.4377941388484,27947
2021-11-25,1230.217737915507,1235.2792970474177,1220.2111414069277,1231.1466027527088,42907
2021-11-26,1236.9783563968897,1236.7426736906173,1235.8301093712178,1239.3618112464349,34891
2021-11-27,1219.0935466354963,1223.1041353892822,1224.6377577989606,1219.45922733849,12429
2021-11-28,1234.7046988962147,1233.939028653238,1245.9286546857102,1236.0949803667113,15503
2021-11-29,1215.3788877996408,1227.768531500449,1211.2039947287567,1217.8414428114493,15898
2021-11-30,1209.7653372839857,1212.2107532049474,1210.441576452855,1205.2044367450492,37066
2021-12-01,1183.7681402349092,1185.3210094037836,1177.5388434293968,1182.6647310316107,26420
2021-12-02,1215.234960865002,1216.0070765747748,1205.3641027138008,1213.8453625701236,2171
2021-12-03,1231.4926584435625,1242.208285088716,1238.8115110258611,1229.320695698243,4729
2021-12-04,1246.204446384503,1237.2707161793396,1240.8396648951268,1244.2856677568316,4705
2021-12-05,1274.6597387491186,1287.4394042229424,1266.4214700297966,1275.7137588505202,48100
2021-12-06,1350.268922592604,1349.012134087466,1342.657147478882,1349.53328491942,25728
2021-12-07,1303.4780173849267,1295.0103905341823,1317.1409399454794,1304.179745601971,25062
2021-12-08,1286.1886459418502,1281.3512278608189,1290.5467181958363,1285.0617402844364,38292
2021-12-09,1270.1898923089134,1259.7056988126053,1277.4472698238071,1269.3224604767397,10331
2021-12-10,1246.9508563852617,1251.9844149443527,1243.6871323836367,1247.905904383072,2546
2021-12-11,1218.0522508161107,1214.9588620175953,1215.5349836958171,1221.2991937331806,14270
2021-12-12,1214.3568257326503,1215.380939391331,1230.377989105816,1214.0017616431032,11216
2021-12-13,1184.3350134483064,1191.5382679800864,1186.1164405597617,1184.8190582126372,40106
2021-12-14,1188.275394006131,1188.777150772338,1183.5180156466954,1192.7850093645022,41101
2021-12-15,1195.231262376992,1193.6290327996846,1193.1355161497254,1194.018946835717,32066
2021-12-16,1207.8890863484114,1200.017474830269,1204.6798588705462,1205.5615277251857,45589
2021-12-17,1224.0242503355123,1221.6474577397803,1220.0884190450874,1217.8658523082734,23766
2021-12-18,1231.677992686065,1248.506659321593,1238.199363949445,1232.642405949454,12779
2021-12-19,1222.1529043668413,1228.229994966419,1222.2571284903618,1223.4711012414868,17248
2021-12-20,1273.6585977514394,1274.8012996237564,1273.3268513911787,1276.49092951618,7940
2021-12-21,1283.0251283134237,1279.1010727078742,1278.5446772659582,1282.4899660103056,45133
2021-12-22,1236.0963804724906,1235.8328855421996,1231.2934491946369,1235.5964132360298,30605
2021-12-23,1209.107342395543,1211.8599240216172,1208.5882640338486,1211.0724196259505,38855
2021-12-24,1169.231018440942,1167.1894245551505,1162.830014329827,1169.6402284952574,14797
2021-12-25,1165.415545464638,1173.1467720787475,1167.600260647756,1170.0458043883002,36187
2021-12-26,1169.3614515019412,1163.7868277974017,1175.6262392128374,1167.1989196234706,17195
2021-12-27,1154.5327665687742,1150.774072119451,1151.7788961049982,1156.315062641623,22854
2021-12-28,1203.6847605244627,1205.996344541035,1202.9241548061616,1203.7681969517694,32939
2021-12-29,1213.5852473497869,1209.946460703189,1210.5699035679256,1217.057984589691,49076
2021-12-30,1233.4227638896557,1239.3621903295505,1241.2207792736713,1234.861015403966,28351
2021-12-31,1211.401092176066,1211.9923190898903,1200.5542304880255,1212.0788652322349,35793
2022-01-01,1188.0715852603769,1177.2397343117625,1183.8509466157132,1188.0984145351224,30140
2022-01-02,1190.114085918338,1190.7656681769672,1190.6854106872022,1188.9733076068435,21757
2022-01-03,1196.5283557812436,1186.4467271813946,1198.674870575608,1193.0944507884928,46695
2022-01-04,1151.296189163097,1155.287514360232,1143.4199834121691,1149.6115232770194,48067
2022-01-05,1147.6775962370343,1146.2503769193145,1151.7835680912708,1145.4733285932502,16211
2022-01-06,1149.109637785064,1159.745131352763,1132.8404467595428,1145.7957578758246,44890
2022-01-07,1142.175942343585,1148.294081131415,1144.373964260284,1140.876010233844,23109
2022-01-08,1122.3841991948357,1116.513644818384,1112.7288598573075,1122.4666043972825,37258
2022-01-09,1112.6605902135689,1101.4186021657194,1111.443731561157,1110.4195151063054,26337
2022-01-10,1108.8732622752188,1104.6867043053871,1097.7532246684896,1106.4986955248137,38582
2022-01-11,1109.9478066555862,1103.170140117732,1112.582968481728,1108.5099233209617,43707
2022-01-12,1118.7355098219962,1132.2420811245745,1118.630145194213,1121.9996932573526,21757
2022-01-13,1144.5886557082288,1146.459024671064,1139.9831209382187,1146.5181543916692,35335
2022-01-14,1139.1619312049916,1145.1079822999598,1135.390865856766,1139.7884822891592,25860
2022-01-15,1131.1984060758948,1129.5862735060969,1123.2211323060187,1129.4373398923265,40154
2022-01-16,1139.3181838478683,1138.3432907715082,1142.0951130704293,1139.366826651382,10385
2022-01-17,1155.9941936625792,1155.8056104196953,1152.8826514806024,1153.3717293789002,36724
2022-01-18,1146.406883736775,1152.7496051965738,1136.2621701990574,1143.3992027114086,30174
2022-01-19,1164.403480058082,1166.2177648079808,1165.7137109465416,1161.617525193861,23119
2022-01-20,1187.4561596434507,1181.1784717172716,1181.2088322702332,1184.59999295507,19125
2022-01-21,1213.0802022866956,1225.462996496413,1214.4094970267097,1215.601344656503,35381
2022-01-22,1260.8298455874246,1258.983892985562,1258.3173672353405,1259.613976745848,18024
2022-01-23,1236.470792663392,1235.1553915611046,1235.9480732978427,1237.9750041974455,2612
2022-01-24,1234.23502385841,1220.8000115299396,1239.0996572254912,1238.3191647425174,47463
2022-01-25,1237.886381373292,1242.5273359242665,1239.4999241345176,1238.5985040015082,22945
2022-01-26,1239.4466135367493,1240.072612407516,1235.2756040806792,1236.171409612419,9074
2022-01-27,1221.3475906693986,1221.9578104690825,1220.849905531998,1220.223174512962,12058
2022-01-28,1189.282315959547,1186.8869546706255,1175.187571704566,1184.5021170147484,41668
2022-01-29,1187.1203710566567,1183.7061069775723,1180.7071631757665,1186.699733124474,17249
2022-01-30,1174.3240067171091,1172.1539708789107,1166.908627111536,1168.602987495811,14791
2022-01-31,1171.0301794558504,1173.742056246016,1175.081311763263,1170.6145615926864,24878
2022-02-01,1152.2228226068405,1155.9048530289535,1156.9180979481048,1152.1710203153275,2404
2022-02-02,1124.2237303569532,1125.8057638567957,1113.1287043314398,1127.107751327088,28452
2022-02-03,1134.9169416682073,1140.3017678626286,1138.1197154210404,1132.4017353196296,2982
2022-02-04,1134.684322579205,1135.3764708674205,1134.0383489607536,1135.8249751033602,41944
2022-02-05,1147.5737640696143,1146.163824220342,1145.5026876958084,1149.060758171839,22029
2022-02-06,1203.4847846699458,1204.6787352971587,1202.2773620535202,1200.4087838242565,11692
2022-02-07,1209.880638784398,1201.6571622425872,1213.1332166551945,1207.0844935372645,23268
2022-02-08,1221.6117842590002,1223.0332414029203,1223.635542599244,1218.85217771059,9603
2022-02-09,1192.0013564455048,1183.6673682900675,1195.2585299657585,1192.86544702357,16692
2022-02-10,1162.4365142858353,1156.5810930048528,1166.5602163741587,1162.5550387839692,7405
2022-02-11,1199.8026387070686,1187.8346765827573,1191.8376265510503,1199.946282831121,33770
2022-02-12,1179.8307651812895,1178.7977233399563,1178.0409239394817,1177.9871724232496,48830
2022-02-13,1157.2316296280026,1166.5452247901392,1156.668506986185,1153.647098882533,24781
2022-02-14,1153.5940828123498,1152.918788095055,1152.128847447113,1152.7453243719724,5831
2022-02-15,1155.2127082733264,1158.9300983192268,1146.8248441989622,1150.6678210294094,4631
2022-02-16,1132.1122532120914,1145.427670144834,1132.0316891466443,1130.084442305007,41775
2022-02-17,1122.6850521289389,1125.4817142826882,1117.6218475419694,1123.2125113631985,18055
2022-02-18,1153.0798101135445,1148.6680573181936,1158.488373461641,1151.1718316589242,15508
2022-02-19,1136.6287095775808,1133.0621471220857,1126.1298025197552,1132.7638546059056,5996
2022-02-20,1106.0285302069751,1106.0321701923424,1101.6751074620504,1101.6257968198756,33523
2022-02-21,1125.2552827184784,1121.694442503558,1122.8599878790797,1122.590496830045,4082
2022-02-22,1133.7562600736353,1130.5925869251143,1137.6263908449453,1133.6980459177512,45303
2022-02-23,1119.2301059649983,1125.231395256521,1126.1013401234163,1119.715375501666,11207
2022-02-24,1086.0884452307223,1091.6609276284605,1093.8789103264633,1084.8385604088444,4383
2022-02-25,1072.3806393334708,1063.5501612694063,1072.8786310632136,1068.8023436061055,35328
2022-02-26,1068.5598314560475,1064.1885160452978,1064.4965200260729,1067.6336184609945,18354
2022-02-27,1093.8096784979573,1091.2720160516003,1098.068742226508,1092.8162388766268,35104
2022-02-28,1070.5036305900871,1073.7102650496686,1078.680843851346,1070.3935987215891,2949
2022-03-01,1067.884976927308,1074.6931076997678,1072.738862869755,1068.5857363525183,43208
2022-03-02,1082.7613721413795,1097.7452694567296,1084.844785395913,1083.1125919928647,16177
2022-03-03,1033.0177719167086,1030.6125279618734,1034.5221140797394,1032.738052780112,38064
2022-03-04,1057.9357586468914,1055.7366872828975,1054.9923958674756,1054.312928569669,46847
2022-03-05,1029.1783323174625,1032.702155724884,1023.8646519316118,1029.6719854420176,27239
2022-03-06,1036.6407314037133,1033.1046632111472,1030.0572043359955,1036.5316632386116,17368
2022-03-07,1039.8553415750887,1040.9240266496283,1029.4283870823003,1041.6581970420875,16317
2022-03-08,1066.0261191602926,1063.813911838242,1073.1489835632185,1064.5004110306568,34631
2022-03-09,1079.2363509929353,1065.0894299317242,1080.9003681334284,1076.294452555979,1284
2022-03-10,1029.6531504256054,1030.2875878439188,1022.7343038659124,1026.3186455676257,8197
2022-03-11,1010.746665678552,1009.8250620207258,1012.6293525906163,1010.3357327863896,32709
2022-03-12,1014.2960612880051,1020.7430845243182,1008.7718148327136,1013.1322675731872,2258
2022-03-13,1008.8792299290712,1009.21685686673,1007.83446773966,1009.1891525680858,15195
2022-03-14,1019.951302919841,1013.5523962931314,1010.8302714311908,1018.8753325041567,32736
2022-03-15,1035.7382610356465,1034.401646646271,1029.6917814882495,1035.0882977251556,13254
2022-03-16,1047.883370069636,1036.927315385832,1042.2028150611206,1047.761275732203,46605
2022-03-17,1043.5681351275505,1037.2497587921905,1045.429192098081,1043.2807035895487,48766
2022-03-18,1006.3671515661548,1009.5649132210218,1005.948337596481,1005.4583734781556,2646
2022-03-19,995.7544654505996,995.1084408543728,997.2742529179342,996.3406174877384,9537
2022-03-20,1004.1848895959014,1009.3062408203064,1011.7458602759734,1004.6721491424156,45463
2022-03-21,986.3551767412556,976.6549049725264,975.764773204526,982.998508116747,2589
